double_matchings,bits_recovered,bits,%
23.0,1665.0,1665.0,1.0
26.0,2712.0,2712.0,1.0
25.0,1515.0,1515.0,1.0
25.0,1743.0,1743.0,1.0
28.0,3246.0,3246.0,1.0
33.0,4440.0,4440.0,1.0
32.0,4692.0,4692.0,1.0
39.0,8583.0,8583.0,1.0
26.0,2727.0,2727.0,1.0
23.0,1488.0,1488.0,1.0
29.0,3321.0,3321.0,1.0
29.0,2649.0,2649.0,1.0
40.0,8331.0,8331.0,1.0
37.0,7710.0,7710.0,1.0
37.0,7089.0,7089.0,1.0
35.0,5688.0,5688.0,1.0
33.0,4149.0,4149.0,1.0
33.0,5139.0,5139.0,1.0
30.0,3675.0,3675.0,1.0
32.0,4464.0,4464.0,1.0
34.0,6813.0,6813.0,1.0
31.0,4377.0,4377.0,1.0
23.0,1890.0,1890.0,1.0
28.0,2559.0,2559.0,1.0
36.0,6783.0,6783.0,1.0
23.0,1293.0,1293.0,1.0
34.0,4485.0,4485.0,1.0
34.0,4695.0,4695.0,1.0
38.0,6450.0,6450.0,1.0
30.0,3183.0,3183.0,1.0
29.0,3552.0,3552.0,1.0
32.0,5310.0,5310.0,1.0
33.0,5691.0,5691.0,1.0
32.0,5844.0,5844.0,1.0
36.0,6177.0,6177.0,1.0
23.0,1152.0,1152.0,1.0
27.0,2595.0,2595.0,1.0
24.0,1776.0,1776.0,1.0
33.0,5364.0,5364.0,1.0
28.0,2742.0,2742.0,1.0
31.0,4356.0,4356.0,1.0
24.0,1536.0,1707.0,0.8998242530755711
28.0,3162.0,3162.0,1.0
38.0,7686.0,7686.0,1.0
30.0,3090.0,3090.0,1.0
34.0,5955.0,5955.0,1.0
31.0,4422.0,4422.0,1.0
29.0,2976.0,2976.0,1.0
35.0,6558.0,6558.0,1.0
28.0,2985.0,2985.0,1.0
39.0,6939.0,6939.0,1.0
29.0,3102.0,3102.0,1.0
29.0,3348.0,3348.0,1.0
32.0,4143.0,4143.0,1.0
37.0,6078.0,6078.0,1.0
36.0,7617.0,7617.0,1.0
34.0,5346.0,5346.0,1.0
26.0,2802.0,2802.0,1.0
38.0,9879.0,9879.0,1.0
38.0,7461.0,7461.0,1.0
37.0,7380.0,7380.0,1.0
30.0,3441.0,3441.0,1.0
31.0,4860.0,4860.0,1.0
36.0,5292.0,5292.0,1.0
32.0,3621.0,3621.0,1.0
28.0,2283.0,2283.0,1.0
33.0,4536.0,4536.0,1.0
35.0,6924.0,6924.0,1.0
31.0,3264.0,3264.0,1.0
40.0,7782.0,7782.0,1.0
27.0,2424.0,2424.0,1.0
26.0,2529.0,2529.0,1.0
35.0,6018.0,6018.0,1.0
35.0,5559.0,5559.0,1.0
39.0,8238.0,8238.0,1.0
32.0,4338.0,4338.0,1.0
32.0,4800.0,4800.0,1.0
38.0,8976.0,8976.0,1.0
24.0,1614.0,1614.0,1.0
29.0,3549.0,3549.0,1.0
29.0,3744.0,3744.0,1.0
31.0,4530.0,4530.0,1.0
34.0,5388.0,5388.0,1.0
37.0,8502.0,8502.0,1.0
35.0,6828.0,6828.0,1.0
29.0,3777.0,3777.0,1.0
30.0,3408.0,3408.0,1.0
32.0,4365.0,4365.0,1.0
32.0,4767.0,4767.0,1.0
36.0,6684.0,6684.0,1.0
37.0,7767.0,7767.0,1.0
41.0,10671.0,10671.0,1.0
38.0,8469.0,8469.0,1.0
35.0,6072.0,6072.0,1.0
25.0,2118.0,2118.0,1.0
35.0,6384.0,6384.0,1.0
33.0,5151.0,5151.0,1.0
27.0,2844.0,2844.0,1.0
29.0,3384.0,3384.0,1.0
32.0,3462.0,3462.0,1.0
28.0,2481.0,2481.0,1.0
27.0,3204.0,3204.0,1.0
38.0,8643.0,8643.0,1.0
29.0,3540.0,3540.0,1.0
29.0,3345.0,3345.0,1.0
35.0,5556.0,5556.0,1.0
29.0,3735.0,3735.0,1.0
31.0,4992.0,4992.0,1.0
33.0,5100.0,5100.0,1.0
36.0,6465.0,6465.0,1.0
23.0,1392.0,1683.0,0.8270944741532977
38.0,7668.0,7668.0,1.0
34.0,4998.0,4998.0,1.0
34.0,6354.0,6354.0,1.0
23.0,714.0,768.0,0.9296875
23.0,1758.0,1758.0,1.0
31.0,3867.0,3867.0,1.0
30.0,3690.0,3690.0,1.0
34.0,5217.0,5217.0,1.0
69.0,52893.0,52893.0,1.0
68.0,45939.0,45939.0,1.0
61.0,36387.0,36387.0,1.0
60.0,21957.0,21957.0,1.0
61.0,30438.0,30438.0,1.0
56.0,25872.0,25872.0,1.0
71.0,50049.0,50049.0,1.0
61.0,35184.0,35184.0,1.0
64.0,36585.0,36585.0,1.0
62.0,25152.0,25152.0,1.0
63.0,34257.0,34257.0,1.0
63.0,34920.0,34920.0,1.0
57.0,31638.0,31638.0,1.0
53.0,21615.0,21615.0,1.0
65.0,33609.0,33609.0,1.0
56.0,28491.0,28491.0,1.0
63.0,27702.0,27702.0,1.0
71.0,49986.0,49986.0,1.0
57.0,26859.0,26859.0,1.0
58.0,30480.0,30480.0,1.0
73.0,53136.0,53136.0,1.0
58.0,30357.0,30357.0,1.0
128.0,321597.0,321597.0,1.0
125.0,285843.0,285843.0,1.0
118.0,241749.0,241749.0,1.0
119.0,228255.0,228255.0,1.0
119.0,237912.0,237912.0,1.0
126.0,298917.0,298917.0,1.0
125.0,297822.0,297822.0,1.0
117.0,239655.0,239655.0,1.0
128.0,277809.0,277809.0,1.0
125.0,272181.0,272181.0,1.0
135.0,382437.0,382437.0,1.0
123.0,220770.0,220770.0,1.0
121.0,239235.0,239235.0,1.0
117.0,232230.0,232230.0,1.0
132.0,336771.0,336771.0,1.0
134.0,336267.0,336267.0,1.0
130.0,312879.0,312879.0,1.0
135.0,364164.0,364164.0,1.0
112.0,207168.0,207168.0,1.0
139.0,435051.0,435051.0,1.0
128.0,301359.0,301359.0,1.0
135.0,352455.0,352455.0,1.0
134.0,365607.0,365607.0,1.0
123.0,253308.0,253308.0,1.0
134.0,325167.0,325167.0,1.0
125.0,308574.0,308574.0,1.0
124.0,281643.0,281643.0,1.0
122.0,243450.0,243450.0,1.0
133.0,308598.0,308598.0,1.0
116.0,210447.0,210447.0,1.0
120.0,245028.0,245028.0,1.0
105.0,169122.0,169122.0,1.0
127.0,272862.0,272862.0,1.0
127.0,283719.0,283719.0,1.0
120.0,249738.0,249738.0,1.0
134.0,390525.0,390525.0,1.0
125.0,283008.0,283008.0,1.0
130.0,307854.0,307854.0,1.0
119.0,256110.0,256110.0,1.0
127.0,289341.0,289341.0,1.0
142.0,405078.0,405078.0,1.0
128.0,309426.0,309426.0,1.0
136.0,390039.0,390039.0,1.0
120.0,232098.0,232098.0,1.0
121.0,262803.0,262803.0,1.0
120.0,227079.0,227079.0,1.0
113.0,208017.0,208017.0,1.0
116.0,225867.0,225867.0,1.0
110.0,196545.0,196545.0,1.0
126.0,280119.0,280119.0,1.0
136.0,338277.0,338277.0,1.0
119.0,237201.0,237201.0,1.0
123.0,260280.0,260280.0,1.0
130.0,321867.0,321867.0,1.0
128.0,260433.0,260433.0,1.0
137.0,327834.0,327834.0,1.0
121.0,238626.0,238626.0,1.0
136.0,390069.0,390069.0,1.0
131.0,323907.0,323907.0,1.0
123.0,260256.0,260256.0,1.0
126.0,319164.0,319164.0,1.0
121.0,262095.0,262095.0,1.0
137.0,395742.0,395742.0,1.0
101.0,130623.0,130623.0,1.0
63.0,30828.0,30828.0,1.0
58.0,25770.0,25770.0,1.0
15.0,489.0,489.0,1.0
20.0,549.0,636.0,0.8632075471698113
64.0,31794.0,31794.0,1.0
117.0,184890.0,184890.0,1.0
103.0,144531.0,144531.0,1.0
16.0,210.0,333.0,0.6306306306306306
12.0,204.0,204.0,1.0
80.0,70620.0,70620.0,1.0
28.0,1626.0,1626.0,1.0
80.0,67653.0,67653.0,1.0
9.0,66.0,66.0,1.0
81.0,67437.0,67437.0,1.0
96.0,121563.0,121563.0,1.0
87.0,89292.0,89292.0,1.0
69.0,46347.0,46347.0,1.0
15.0,378.0,378.0,1.0
94.0,118092.0,118092.0,1.0
33.0,5127.0,5127.0,1.0
50.0,15282.0,15282.0,1.0
31.0,2484.0,2484.0,1.0
42.0,8727.0,8727.0,1.0
29.0,2730.0,2730.0,1.0
60.0,29406.0,29406.0,1.0
96.0,119184.0,119184.0,1.0
8.0,72.0,72.0,1.0
25.0,1464.0,1464.0,1.0
65.0,37302.0,37302.0,1.0
82.0,78093.0,78093.0,1.0
66.0,34941.0,34941.0,1.0
40.0,6894.0,6894.0,1.0
85.0,83502.0,83502.0,1.0
4.0,0.0,3.0,0.0
55.0,22902.0,22902.0,1.0
41.0,9693.0,9693.0,1.0
15.0,342.0,342.0,1.0
54.0,22428.0,22428.0,1.0
93.0,109221.0,109221.0,1.0
87.0,96495.0,96495.0,1.0
69.0,45075.0,45075.0,1.0
66.0,35019.0,35019.0,1.0
90.0,84810.0,84810.0,1.0
29.0,3249.0,3249.0,1.0
108.0,171324.0,171324.0,1.0
83.0,80955.0,80955.0,1.0
106.0,138180.0,138180.0,1.0
42.0,7869.0,7869.0,1.0
110.0,180012.0,180012.0,1.0
43.0,8745.0,8745.0,1.0
74.0,59952.0,59952.0,1.0
